id_transaccion,id_cliente,monto,fecha,id_tienda,Customer_ID,edad,geolocalizacion,preferencias,pais,segmento_cliente,monto_escalado,PCA_1,PCA_2,PCA_3
3303.0,145.0,1617.13,2026-05-14 04:47:10,48.0,145,54.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 25.9758, 'longitud': -105.1538}","['Electrónica', 'Ropa']",México,Premium Regular,0.32355412743446404,-0.6477838792082682,0.5388529720405283,-6.570008993125751e-17
3432.0,145.0,2947.69,2025-08-31 04:47:10,20.0,145,54.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 25.9758, 'longitud': -105.1538}","['Electrónica', 'Ropa']",México,Premium Regular,0.5897715495336152,0.5794120494062427,0.5750215667074147,2.936562436774103e-16
4135.0,145.0,2661.39,2025-06-29 04:47:10,11.0,145,54.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 25.9758, 'longitud': -105.1538}","['Electrónica', 'Ropa']",México,Premium Regular,0.5324888655907738,0.31535316114691214,0.567239077640308,3.2868384940869718e-16
2381.0,146.0,2857.52,2026-05-18 04:47:10,11.0,146,49.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 22.1694, 'longitud': -101.9203}","['Electrónica', 'Hogar', 'Ropa']",México,Premium Regular,0.5717304052404751,0.5034117223433003,0.329468033742502,2.1757686093922258e-16
3037.0,146.0,2441.2,2025-08-22 04:47:10,20.0,146,49.0,"{'pais': 'México', 'ciudad': 'Monterrey', 'latitud': 22.1694, 'longitud': -101.9203}","['Electrónica', 'Hogar', 'Ropa']",México,Premium Regular,0.488433419634175,0.11943339066280985,0.31815121275606156,1.2721951851515213e-16
2059.0,147.0,205.86,2026-03-21 04:47:10,49.0,147,73.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 25.531, 'longitud': -105.3407}","['Electrónica', 'Hogar']",México,Estándar Regular,0.041188310570986104,-1.9766463075540393,1.4242797221600652,-6.9320315102522264e-18
2238.0,147.0,129.49,2025-11-20 00:00:00,23.0,147,73.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 25.531, 'longitud': -105.3407}","['Electrónica', 'Hogar']",México,Estándar Regular,0.025908259670829648,-2.0470835317816505,1.4222037574724824,-3.204284659561429e-16
4159.0,147.0,1125.32,2025-09-10 04:47:10,41.0,147,73.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 25.531, 'longitud': -105.3407}","['Electrónica', 'Hogar']",México,Premium Regular,0.225153160651618,-1.1286142244282136,1.4492733910306275,5.747520490000361e-17
83.0,148.0,530.39,2025-06-24 00:00:00,0.0,148,74.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 25.9327, 'longitud': -102.4228}","['Deportes', 'Electrónica', 'Hogar']",México,Estándar Regular,0.1061200235293176,-1.6787602728227928,1.4817219054177768,-1.4521341833018624e-16
270.0,148.0,3592.44,2025-01-18 04:47:10,17.0,148,74.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 25.9327, 'longitud': -102.4228}","['Deportes', 'Electrónica', 'Hogar']",México,Premium Regular,0.7187726339630492,1.1454154826591572,1.5649575695740263,7.198494715917633e-16
5.0,149.0,4759.64,2026-02-08 00:00:00,28.0,149,19.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.6651, 'longitud': -100.2855}","['Ropa', 'Electrónica', 'Deportes']",México,Premium Joven,0.9523051128246786,2.3007553144955115,-1.0774413221349541,1.7127385088711808e-16
2162.0,149.0,3664.37,2025-09-02 00:00:00,22.0,149,19.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.6651, 'longitud': -100.2855}","['Ropa', 'Electrónica', 'Deportes']",México,Premium Joven,0.7331643330758979,1.290570967503556,-1.1072140318818282,6.609663757039006e-17
2752.0,150.0,2879.41,2024-10-20 04:47:10,16.0,150,27.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 23.0408, 'longitud': -100.7109}","['Electrónica', 'Deportes', 'Ropa']",México,Premium Joven,0.5761101396152876,0.5551265419569219,-0.7395876801537057,-7.536689911808584e-17
4905.0,150.0,4443.87,2025-11-06 00:00:00,12.0,150,27.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 23.0408, 'longitud': -100.7109}","['Electrónica', 'Deportes', 'Ropa']",México,Premium Joven,0.8891260939331974,1.9980520338402326,-0.697060984918198,1.5811544072743011e-16
1567.0,151.0,870.49,2025-10-23 00:00:00,17.0,151,47.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': None, 'longitud': -101.7391}","['Deportes', 'Hogar', 'Electrónica']",México,Estándar Regular,0.17416697012016757,-1.3263906325691959,0.17821364662939507,-2.6718047213690547e-16
140.0,152.0,4655.99,2024-12-16 04:47:10,24.0,152,53.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 22.2608, 'longitud': None}","['Ropa', 'Deportes']",México,Premium Regular,0.9315669004925949,2.1564363528524826,0.5728377741248222,4.4123258204982474e-16
697.0,152.0,4326.99,2025-02-12 00:00:00,39.0,152,53.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 22.2608, 'longitud': None}","['Ropa', 'Deportes']",México,Premium Regular,0.8657408333700144,1.8529945986180445,0.5638945715293693,4.508033220897743e-16
3211.0,152.0,4375.79,2025-03-16 04:47:10,31.0,152,53.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': 22.2608, 'longitud': None}","['Ropa', 'Deportes']",México,Premium Regular,0.8755046998611449,1.8980035883038822,0.5652211012760504,6.226398431888228e-16
267.0,153.0,4544.23,2025-12-02 00:00:00,45.0,153,50.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 25.9041, 'longitud': -103.951}","['Deportes', 'Electrónica']",México,Premium Regular,0.909206045594055,2.05765729744861,0.4239383377037815,5.910146995249399e-16
3375.0,153.0,3797.62,2026-02-09 00:00:00,38.0,153,50.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 25.9041, 'longitud': -103.951}","['Deportes', 'Electrónica']",México,Premium Regular,0.7598248906566999,1.3690474247161666,0.40364324806915847,5.434617858558861e-16
1406.0,154.0,0.0,2025-04-29 00:00:00,15.0,154,0.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 22.4521, 'longitud': -100.677}","['Electrónica', 'Deportes', 'Hogar']",México,Estándar Joven,0.0,-2.061907350237251,-2.130611836170312,-9.273660987926604e-16
2320.0,154.0,2148.43,2025-04-16 00:00:00,34.0,154,0.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 22.4521, 'longitud': -100.677}","['Electrónica', 'Deportes', 'Hogar']",México,Premium Joven,0.4298562230643334,-0.08037735616462442,-2.0722110922428087,-5.238824785653743e-16
881.0,155.0,2268.98,2025-01-20 04:47:10,47.0,155,63.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 23.9829, 'longitud': -107.9131}","['Electrónica', 'Deportes']",México,Premium Regular,0.453975774406665,-0.05946933871702748,0.9941565993755118,2.304496070750833e-16
1485.0,155.0,3353.43,2025-01-18 04:47:10,30.0,155,63.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 23.9829, 'longitud': -107.9131}","['Electrónica', 'Deportes']",México,Premium Regular,0.6709516968719612,0.9407355560536003,1.0236351892072404,3.4670650437230905e-16
1495.0,155.0,3888.43,2025-01-02 00:00:00,22.0,155,63.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 23.9829, 'longitud': -107.9131}","['Electrónica', 'Deportes']",México,Premium Regular,0.7779940856579204,1.4341742749454678,1.0381780870448307,5.648066885974248e-16
4198.0,155.0,2281.02,2025-06-20 04:47:10,5.0,155,63.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 23.9829, 'longitud': -107.9131}","['Electrónica', 'Deportes']",México,Premium Regular,0.4563847283524275,-0.04836466175355446,0.9944838825343242,2.274803874215367e-16
4851.0,155.0,483.07,2024-12-29 04:47:10,8.0,155,63.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 23.9829, 'longitud': -107.9131}","['Electrónica', 'Deportes']",México,Estándar Regular,0.09665227430062304,-1.7066415676070752,0.9456102317547063,-1.183547628365238e-16
280.0,156.0,0.0,2026-01-26 04:47:10,39.0,156,73.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 25.6884, 'longitud': -107.7241}",['Hogar'],México,Estándar Regular,0.0,-2.1665141480607306,1.4186838325360533,-2.6123228401756657e-16
2660.0,156.0,3320.11,2024-08-15 04:47:10,21.0,156,73.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 25.6884, 'longitud': -107.7241}",['Hogar'],México,Premium Regular,0.6642850568825254,0.8956743098459589,1.5089343382174776,6.069006423859121e-16
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,157,28.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 22.9932, 'longitud': -106.1225}","['Deportes', 'Ropa']",México,Estándar Joven,0.0,-2.102030505566805,-0.7692381550226653,-7.053214938676291e-16
1459.0,158.0,3827.83,2026-01-03 04:47:10,40.0,158,56.0,"{'pais': 'mex', 'ciudad': 'Monterrey', 'latitud': 24.3129, 'longitud': -106.4863}","['Deportes', 'Electrónica']",México,Premium Regular,0.7658692842365575,1.3883127528155248,0.6961873777692125,4.0531021400484544e-16
2824.0,158.0,1278.88,2025-03-05 04:47:10,21.0,158,56.0,"{'pais': 'mex', 'ciudad': 'Monterrey', 'latitud': 24.3129, 'longitud': -106.4863}","['Deportes', 'Electrónica']",México,Premium Regular,0.255877327421659,-0.9626229902114392,0.6268993040437435,-5.815907641289492e-17
3425.0,159.0,2233.0,2024-07-09 04:47:10,50.0,159,58.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 24.6798, 'longitud': -107.1705}",['Ropa'],México,Premium Regular,0.44677692366177,-0.08548939629071683,0.7500761124551206,1.1555607583676652e-16
960.0,160.0,2834.63,2025-01-04 04:47:10,10.0,160,0.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 25.8613, 'longitud': -100.6262}",['Hogar'],México,Premium Joven,0.5671505916342872,0.5525154455243471,-2.0535581268294365,-4.613808534384491e-16
2499.0,160.0,1245.93,2026-01-23 04:47:10,22.0,160,0.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 25.8613, 'longitud': -100.6262}",['Hogar'],México,Premium Joven,0.24928471674783212,-0.9127669707438962,-2.0967437376604265,-6.039518844229124e-16
3529.0,160.0,2456.23,2024-09-09 04:47:10,12.0,160,0.0,"{'pais': 'MX', 'ciudad': 'Guadalajara', 'latitud': 25.8613, 'longitud': -100.6262}",['Hogar'],México,Premium Joven,0.4914406104817507,0.20351131238662212,-2.0638441689635374,-3.81369042122552e-16
488.0,161.0,3428.5,2026-01-08 04:47:10,47.0,161,30.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 24.1738, 'longitud': -104.9717}",['Ropa'],México,Premium Regular,0.6859716447713293,1.0572617748056174,-0.5788003081974998,1.661382066884016e-16
3181.0,161.0,1856.18,2025-12-15 00:00:00,23.0,161,30.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 24.1738, 'longitud': -104.9717}",['Ropa'],México,Premium Regular,0.3713830676948071,-0.3929131158262725,-0.6215406617077803,-2.0157332272190582e-16
84.0,162.0,2850.31,2025-08-04 04:47:10,49.0,162,0.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 24.9371, 'longitud': -106.1214}",['Ropa'],México,Premium Joven,0.5702878339822569,0.5669773504070095,-2.0531318975993553,-3.960270324797196e-16
3153.0,162.0,1854.98,2024-08-04 00:00:00,31.0,162,0.0,"{'pais': 'mx', 'ciudad': 'Guadalajara', 'latitud': 24.9371, 'longitud': -106.1214}",['Ropa'],México,Premium Joven,0.37114297261715634,-0.35103079926521974,-2.080187939664194,-5.435285145847689e-16
2946.0,163.0,1673.13,2026-02-15 04:47:10,9.0,163,67.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 23.1871, 'longitud': -107.0519}","['Deportes', 'Hogar', 'Electrónica']",México,Premium Regular,0.33475856439149904,-0.6147628267446231,1.1724415712522256,1.3368309043012845e-16
3819.0,163.0,2846.35,2026-02-19 00:00:00,19.0,163,67.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 23.1871, 'longitud': -107.0519}","['Deportes', 'Hogar', 'Electrónica']",México,Premium Regular,0.5694955202260094,0.46731600274755764,1.2043331948055298,4.745140371059347e-16
4093.0,163.0,4597.61,2026-02-18 00:00:00,41.0,163,67.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 23.1871, 'longitud': -107.0519}","['Deportes', 'Hogar', 'Electrónica']",México,Premium Regular,0.919886274964886,2.0825300043299353,1.2519376719402184,5.337919289404499e-16
4490.0,163.0,0.0,2025-01-04 00:00:00,38.0,163,67.0,"{'pais': 'mx', 'ciudad': 'CDMX', 'latitud': 23.1871, 'longitud': -107.0519}","['Deportes', 'Hogar', 'Electrónica']",México,Estándar Regular,0.0,-2.1579163290615404,1.1269609008615575,-2.6123228401756657e-16
3220.0,164.0,203.41,2025-11-10 00:00:00,2.0,164,69.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': None, 'longitud': -103.746}",['Hogar'],México,Estándar Regular,0.04069811645411582,-1.973174100859162,1.229731169393201,-3.4741747524663506e-17
3590.0,164.0,630.85,2025-11-06 04:47:10,13.0,164,69.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': None, 'longitud': -103.746}",['Hogar'],México,Estándar Regular,0.12621998311331287,-1.5789396223486196,1.2413502651907702,-1.172886596043891e-16
3773.0,164.0,1086.78,2025-11-04 00:00:00,48.0,164,69.0,"{'pais': 'México', 'ciudad': 'Culiacán', 'latitud': None, 'longitud': -103.746}",['Hogar'],México,Premium Regular,0.21744210707440143,-1.1584283791628829,1.2537438042769247,6.540001793200786e-17
586.0,165.0,2339.28,2024-08-16 04:47:10,50.0,165,59.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 25.4355, 'longitud': -102.5689}","['Deportes', 'Electrónica', 'Hogar']",México,Premium Regular,0.46804134437237144,0.01110131059351991,0.8015856088846939,1.8655559621435514e-16
4045.0,165.0,3665.38,2025-10-19 04:47:10,8.0,165,59.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 25.4355, 'longitud': -102.5689}","['Deportes', 'Electrónica', 'Hogar']",México,Premium Regular,0.7333664130995874,1.2341837126916613,0.8376329674312892,4.3614474646318873e-16
4173.0,165.0,898.88,2025-06-30 00:00:00,6.0,165,59.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 25.4355, 'longitud': -102.5689}","['Deportes', 'Electrónica', 'Hogar']",México,Estándar Regular,0.17984721949892155,-1.3174017374286227,0.7624312349683106,8.901112581417481e-17
1384.0,166.0,4023.32,2024-08-21 04:47:10,42.0,166,25.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 23.7666, 'longitud': -100.4029}","['Hogar', 'Deportes']",México,Premium Joven,0.8049827731781785,1.6130382478431249,-0.8057337671628405,1.9053367172032808e-16
3419.0,166.0,990.05,2025-05-05 04:47:10,29.0,166,25.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 23.7666, 'longitud': -100.4029}","['Hogar', 'Deportes']",México,Estándar Joven,0.19808844302343726,-1.18459327150853,-0.8881871049643875,-4.422862512168768e-16
3963.0,166.0,1171.4,2025-01-21 04:47:10,7.0,166,25.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 23.7666, 'longitud': -100.4029}","['Hogar', 'Deportes']",México,Premium Joven,0.2343728116334068,-1.0173313805346231,-0.8832574703422436,-4.292039457544191e-16
2939.0,167.0,2934.46,2024-12-14 04:47:10,33.0,167,0.0,"{'pais': 'MX', 'ciudad': 'CDMX', 'latitud': 24.3352, 'longitud': -106.3285}",['Deportes'],México,Premium Joven,0.5871245013025157,0.644590188154207,-2.0508444492759286,-2.2525685455799557e-16
531.0,168.0,3756.72,2026-04-17 00:00:00,0.0,168,67.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 22.058, 'longitud': -104.5356}","['Hogar', 'Electrónica', 'Deportes']",México,Premium Regular,0.7516416500934369,1.3069642392290335,1.2290797703277863,5.289562949211741e-16
3921.0,168.0,0.0,2026-02-09 04:47:10,4.0,168,67.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 22.058, 'longitud': -104.5356}","['Hogar', 'Electrónica', 'Deportes']",México,Estándar Regular,0.0,-2.1579163290615404,1.1269609008615575,-2.6123228401756657e-16
4036.0,168.0,811.73,2025-01-17 04:47:10,23.0,168,67.0,"{'pais': 'mx', 'ciudad': 'Culiacán', 'latitud': 22.058, 'longitud': -104.5356}","['Hogar', 'Electrónica', 'Deportes']",México,Estándar Regular,0.16241031448453586,-1.409245279928651,1.1490261465843747,-4.9454876077616505e-17
2719.0,169.0,3725.96,2025-07-24 04:47:10,7.0,169,75.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 24.2395, 'longitud': -104.4294}","['Deportes', 'Electrónica', 'Ropa']",México,Premium Regular,0.7454872129363227,1.2671300600155704,1.6172075305589189,6.25723664179439e-16
3333.0,169.0,4312.82,2024-07-31 04:47:10,23.0,169,75.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 24.2395, 'longitud': -104.4294}","['Deportes', 'Electrónica', 'Ropa']",México,Premium Regular,0.8629057106614217,1.8084000536022644,1.633160138082224,8.510669767489348e-16
2884.0,170.0,1839.64,2025-09-28 04:47:10,36.0,170,72.0,"{'pais': 'mex', 'ciudad': 'Monterrey', 'latitud': 24.4389, 'longitud': -101.3108}","['Hogar', 'Ropa']",México,Premium Regular,0.3680737572078543,-0.46835294491494234,1.4200702534151226,2.008254573577699e-16
3801.0,170.0,378.41,2025-07-13 04:47:10,50.0,170,72.0,"{'pais': 'mex', 'ciudad': 'Monterrey', 'latitud': 24.4389, 'longitud': -101.3108}","['Hogar', 'Ropa']",México,Estándar Regular,0.07571198194485015,-1.816067821936183,1.3803496578876047,4.169729565999966e-17
4102.0,170.0,928.19,2024-11-18 04:47:10,38.0,170,72.0,"{'pais': 'mex', 'ciudad': 'Monterrey', 'latitud': 24.4389, 'longitud': -101.3108}","['Hogar', 'Ropa']",México,Estándar Regular,0.1857115417705411,-1.3089972819878262,1.3952943202673251,3.27153033727492e-17
1294.0,171.0,2421.53,2025-07-08 04:47:10,1.0,171,38.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.0843, 'longitud': -102.4058}",['Deportes'],México,Premium Regular,0.4844978611530166,0.11705411564929478,-0.21720885132717838,-2.2741162424330195e-17
1520.0,171.0,3510.6,2025-05-20 00:00:00,12.0,171,38.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.0843, 'longitud': -102.4058}",['Deportes'],México,Premium Regular,0.7023981496672681,1.1215201073942782,-0.1876046760973008,3.069141661196183e-16
1902.0,171.0,3431.86,2024-12-02 04:47:10,31.0,171,38.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.0843, 'longitud': -102.4058}",['Deportes'],México,Premium Regular,0.6866439109887514,1.0488969957577443,-0.18974506446315476,3.0283671689223026e-16
2222.0,171.0,2888.6,2025-10-31 04:47:10,22.0,171,38.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.0843, 'longitud': -102.4058}",['Deportes'],México,Premium Regular,0.5779488677516296,0.5478399519723313,-0.20451249377016284,1.9699732661142445e-17
3391.0,171.0,2954.71,2024-07-07 04:47:10,0.0,171,38.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.0843, 'longitud': -102.4058}",['Deportes'],México,Premium Regular,0.5911761057378722,0.6088142205815676,-0.20271542652522248,-1.9833252656560503e-17
4583.0,171.0,2804.03,2025-12-26 04:47:10,41.0,171,38.0,"{'pais': 'MEXICO', 'ciudad': 'CDMX', 'latitud': 22.0843, 'longitud': -102.4058}",['Deportes'],México,Premium Regular,0.561028167154193,0.46983974177291976,-0.20681135894796662,7.351300162251834e-17
1860.0,172.0,329.07,2025-02-17 00:00:00,32.0,172,75.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 23.0016, 'longitud': -100.353}","['Ropa', 'Deportes']",México,Estándar Regular,0.06584007266877683,-1.8658737714173197,1.5248699151654006,3.2690379444742836e-17
4766.0,172.0,1203.74,2026-04-07 04:47:10,15.0,172,75.0,"{'pais': 'mex', 'ciudad': 'Guadalajara', 'latitud': 23.0016, 'longitud': -100.353}","['Ropa', 'Deportes']",México,Premium Regular,0.2408433739760945,-1.0591521933740489,1.5486460580655972,1.8844546073676632e-16
1474.0,173.0,1485.7,2024-08-22 04:47:10,15.0,173,30.0,"{'pais': 'mx', 'ciudad': 'Mazatlán', 'latitud': 25.5933, 'longitud': None}","['Deportes', 'Hogar', 'Electrónica']",México,Premium Regular,0.29725771405476564,-0.7346125112936727,-0.631611414587912,-2.630418666678934e-16
2972.0,173.0,1972.78,2024-11-07 04:47:10,46.0,173,30.0,"{'pais': 'mx', 'ciudad': 'Mazatlán', 'latitud': 25.5933, 'longitud': None}","['Deportes', 'Hogar', 'Electrónica']",México,Premium Regular,0.39471230607320495,-0.2853711445687178,-0.6183711254687839,-2.427684622382107e-16
3622.0,173.0,245.26,2026-01-31 04:47:10,16.0,173,30.0,"{'pais': 'mx', 'ciudad': 'Mazatlán', 'latitud': 25.5933, 'longitud': None}","['Deportes', 'Hogar', 'Electrónica']",México,Estándar Regular,0.04907143228718572,-1.8786893794473705,-0.6653302785012961,-4.941061814321271e-16
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,174,63.0,"{'pais': 'mex', 'ciudad': 'Monterrey', 'latitud': 23.9527, 'longitud': -106.6667}","['Electrónica', 'Ropa']",México,Estándar Regular,0.0,-2.152184449728747,0.9324789464118937,-2.6123228401756657e-16
916.0,175.0,4856.8,2025-04-30 00:00:00,32.0,175,34.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4117, 'longitud': -103.4268}","['Electrónica', 'Hogar', 'Ropa']",México,Premium Regular,0.9717448109451342,2.368872927609749,-0.34549289396946176,4.2981124376567136e-16
1630.0,175.0,0.0,2024-10-01 04:47:10,5.0,175,34.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4117, 'longitud': -103.4268}","['Electrónica', 'Hogar', 'Ropa']",México,Estándar Regular,0.0,-2.1106283245659947,-0.4775152233481696,-4.832768889425978e-16
4002.0,175.0,4443.6,2024-08-09 00:00:00,26.0,175,34.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 22.4117, 'longitud': -103.4268}","['Electrónica', 'Hogar', 'Ropa']",México,Premium Regular,0.8890720725407261,1.9877722198599925,-0.35672490403767165,4.1558790468849544e-16
1143.0,176.0,2749.18,2024-05-27 04:47:10,47.0,176,29.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 23.2261, 'longitud': None}","['Electrónica', 'Hogar']",México,Premium Joven,0.55005382131324,0.4321474726432581,-0.645886743275396,-1.4803598500419188e-16
4838.0,176.0,69.08,2024-08-19 00:00:00,16.0,176,29.0,"{'pais': 'México', 'ciudad': 'CDMX', 'latitud': 23.2261, 'longitud': None}","['Electrónica', 'Hogar']",México,Estándar Joven,0.013821473303428155,-2.0397499301643953,-0.7187398656950704,-7.090415188268276e-16
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,177,42.0,"{'pais': 'MX', 'ciudad': 'Culiacán', 'latitud': 22.1106, 'longitud': -105.4498}","['Hogar', 'Electrónica']",México,Estándar Regular,0.0,-2.1220920832315815,-0.08855131444884182,-4.832768889425978e-16
0.0,0.0,0.0,1000-01-01 00:00:00,0.0,178,47.0,"{'pais': 'mex', 'ciudad': 'CDMX', 'latitud': 25.8865, 'longitud': -101.6555}",['Hogar'],México,Estándar Regular,0.0,-2.129256932397573,0.15455112861323805,-4.832768889425978e-16
1685.0,179.0,1747.7,2025-03-02 04:47:10,25.0,179,28.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.8194, 'longitud': -104.7441}","['Deportes', 'Hogar']",México,Premium Joven,0.3496784726751793,-0.49009994667462314,-0.7217304493203165,-2.9354623576903964e-16
1716.0,179.0,48.12,2025-02-08 04:47:10,44.0,179,28.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.8194, 'longitud': -104.7441}","['Deportes', 'Hogar']",México,Estándar Joven,0.009627812613795061,-2.057648690327409,-0.7679301097068806,-7.096106265584139e-16
1747.0,179.0,4194.03,2026-04-23 04:47:10,41.0,179,28.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.8194, 'longitud': -104.7441}","['Deportes', 'Hogar']",México,Premium Joven,0.8391382987663113,1.766187793861344,-0.6552318936810038,1.2997247656960475e-16
3836.0,179.0,1170.21,2024-06-16 04:47:10,6.0,179,28.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.8194, 'longitud': -104.7441}","['Deportes', 'Hogar']",México,Premium Joven,0.23413471734806982,-1.0227278453154915,-0.7374283522590643,-3.143555737134262e-16
4990.0,179.0,1763.16,2025-03-14 00:00:00,39.0,179,28.0,"{'pais': 'MEXICO', 'ciudad': 'Mazatlán', 'latitud': 23.8194, 'longitud': -104.7441}","['Deportes', 'Hogar']",México,Premium Joven,0.3527716975922465,-0.4758409511716917,-0.7213102003472901,-3.282439187274091e-16
1152.0,180.0,2443.29,2026-01-20 00:00:00,42.0,180,59.0,"{'pais': 'mex', 'ciudad': 'Mazatlán', 'latitud': 24.5036, 'longitud': -105.9131}",['Deportes'],México,Premium Regular,0.48885158522775013,0.10703133143827326,0.8044129113222411,1.793293135921697e-16
2189.0,180.0,3431.33,2024-11-20 04:47:10,37.0,180,59.0,"{'pais': 'mex', 'ciudad': 'Mazatlán', 'latitud': 24.5036, 'longitud': -105.9131}",['Deportes'],México,Premium Regular,0.6865378689961223,1.0183158021184993,0.8312707894146761,4.6688393997835e-16
3900.0,180.0,1665.97,2025-03-29 00:00:00,50.0,180,59.0,"{'pais': 'mex', 'ciudad': 'Mazatlán', 'latitud': 24.5036, 'longitud': -105.9131}",['Deportes'],México,Premium Regular,0.3333259970948495,-0.6099028460739259,0.7832830321687537,7.56996485621475e-17
929.0,181.0,1716.06,2026-03-11 04:47:10,8.0,181,0.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 22.7595, 'longitud': -105.2295}","['Deportes', 'Ropa']",México,Premium Joven,0.34334796579445453,-0.4791588494118708,-2.083964200164377,-5.363731947302639e-16
4208.0,181.0,3648.91,2024-08-16 04:47:10,50.0,181,0.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 22.7595, 'longitud': -105.2295}","['Deportes', 'Ropa']",México,Premium Joven,0.7300711081588308,1.3035383988313933,-2.0314235644907574,-2.6200069050048574e-16
4694.0,181.0,393.77,2024-10-22 00:00:00,0.0,181,0.0,"{'pais': 'MX', 'ciudad': 'Monterrey', 'latitud': 22.7595, 'longitud': -105.2295}","['Deportes', 'Ropa']",México,Estándar Joven,0.07878519893877975,-1.6987272299792122,-2.1199079915319796,-7.930123745501659e-16
